HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,permitID,Latitude,Longitude,MatchType,MatchScore,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,CensusCbsaFips,CensusCbsaMicro,CensusMcdFips,CensusMetDivFips,CensusMsaFips,CensusPlaceFips
4092015728,K&amp;W CAFETERIA,3620 BASTION LANE,,RALEIGH,NC,27604,(919) 231-9242,9/28/2010,Restaurant,12262,35.7973415,-78.5826693,Relaxed,97.33727811,3023,3,527.06,183,37,39580,0,92792,,480,
4092160048,COVENTRY HOUSE OF ZEBULON,1225 W GANNON AVE.,,ZEBULON,NC,27597,(919) 269-7762,2/16/2006,Institutional Food Service,12280,35.8316187,-78.2835706,Relaxed,93.19526627,2027,2,543.02,183,37,39580,0,91868,,480,
4092014542,Jellybeans,10701 Common Oaks Dr,,RALEIGH,NC,27614,(919) 562-2326,3/24/2006,Restaurant,12282,35.9413955,-78.5449057,Relaxed,97.33727811,1088,1,542.08,183,37,39580,0,93880,,480,
4092015456,QDOBA MEXICAN GRILL #612,210A HINTON OAKS BLVD,,KNIGHTDALE,NC,27545,(919) 217-4690,8/27/2009,Restaurant,12283,35.79681444,-78.5104443,Exact,100,2019,2,541.13,183,37,39580,0,92792,,6640,36080
4092015750,ASIAN GARDEN,13654 CAPITAL  BLVD,STE 128,WAKE FOREST,NC,27587,(919) 554-9898,6/10/2011,Restaurant,12286,36.0054901,-78.5186732,Relaxed,97.33727811,1027,1,542.04,183,37,39580,0,93880,,480,
4092016557,BURGER KING #19795,22114 S MAIN ST,,Wake Forest,NC,27587,(919) 556-7773,10/31/2013,Restaurant,12295,35.963417,-78.51658,Exact,100,1050,1,542.06,183,37,39580,0,93880,,480,
4092014550,KFC/Taco Bell #J120093,6405 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 872-6902,4/25/2006,Restaurant,12297,35.8704538,-78.6219781,Relaxed,97.33727811,3002,3,540.01,183,37,39580,0,91548,,480,
4092021683,BRAGAW C-STORE,210 DAN ALLEN DR,,RALEIGH,NC,27695,(919) 515-3095,7/26/2011,Food Stand,12302,35.7846751,-78.677233,Relaxed,97.33727811,1001,1,511.01,183,37,39580,0,92612,,480,
4092016184,MURPHY DINING HALL,2200 TRINITY RD,,RALEIGH,NC,27695,(919) 513-7423,5/15/2012,Restaurant,12308,35.803047,-78.713095,Exact,100,1057,1,524.01,183,37,39580,0,92036,,480,
4092021946,KANGAROO EXPRESS #2723475,3741 CAPITAL BLVD,,RALEIGH,NC,27604-3329,(919) 774-6700,2/22/2016,Food Stand,12314,35.8318445,-78.5849978,Relaxed,97.33727811,1024,1,527.05,183,37,39580,0,92792,,480,
4092110482,EAST MILLBROOK MIDDLE SCHOOL CAFETERIA,3801 SPRING FOREST RD,,RALEIGH,NC,27616,(919) 850-8762,8/14/2009,Public School Lunchrooms,12315,35.8578452,-78.5748176,Relaxed,97.33727811,1009,1,540.15,183,37,39580,0,92228,,480,
4092016978,THE BURGER SHOP,203 WAIT AVE,,WAKE FOREST,NC,27587,(919) 562-2333,7/7/2015,Restaurant,12322,35.97856416,-78.50829042,Exact,100,1011,1,542.05,183,37,39580,0,93880,,480,
4092015502,Bella Italia Pizzeria,109 CAPCOM AVE,STE 5,WAKE FOREST,NC,27587-6515,(919) 554-9404,11/3/2009,Restaurant,12325,35.9508616,-78.5288139,Relaxed,97.33727811,1047,1,542.08,183,37,39580,0,93880,,480,
4092015586,WELLS FARGO  CAFE,1100 CORPORATE CENTER DR,,RALEIGH,NC,27607-5066,(919) 852-7720,3/29/2010,Restaurant,12328,35.8002851,-78.7353229,Exact,100,1034,1,524.01,183,37,39580,0,92036,,480,
4092021974,PUBLIX #1514 PRODUCE,1030 FORESTVILLE RD,,WAKE FOREST,NC,27587,(919) 556-6671,8/30/2016,Food Stand,12335,35.963417,-78.51658,Exact,100,1050,1,542.06,183,37,39580,0,93880,,480,
4092017332,OFF THE HOOK SEAFOOD RESTAURANT,308 SOUTHTOWN CIR,,ROLESVILLE,NC,27571,(919) 263-1868,9/27/2016,Restaurant,12337,35.91590327,-78.47062431,Exact,100,3039,3,542.1,183,37,39580,0,93880,,6640,57640
4092016975,MCDONALDS #3259,869 SE MAYNARD RD,,CARY,NC,27511-4205,(919) 467-3883,7/14/2015,Restaurant,12339,35.7763613,-78.7646648,Exact,100,3000,3,535.17,183,37,39580,0,90536,,480,
4092016982,FIVE GUYS #1728,150 CABELA DR,,GARNER,NC,27529,(919) 772-7338,7/6/2015,Restaurant,12340,35.697992,-78.5835619,Relaxed,97.33727811,2020,2,528.03,183,37,39580,0,92788,,480,
4092040178,All American Hot Dogs (WCID #125),000 Block Jones  ST,,RALEIGH,NC,27602,(919) 524-8911,6/16/2006,Pushcarts,12349,35.747883,-78.637225,Exact,100,2015,2,545,183,37,39580,0,92788,,480,
4092014624,Chick-fil-A #1749,1000 Valleystone DR,,CARY,NC,27519,(919) 465-0699,7/5/2006,Restaurant,12354,35.7906178,-78.8502367,Exact,100,1013,1,536.04,183,37,39580,0,90576,,480,
4092021605,HARRIS TEETER #422 PRODUCE,120-100 ST ALBANS DR,,RALEIGH,NC,27607,(919) 781-4165,2/3/2010,Food Stand,12355,35.837395,-78.63884152,Relaxed,99.46745562,2005,2,526.02,183,37,39580,0,92612,,480,
4092015575,TRIBECA TAVERN,500 LEDGESTONE WAY,,CARY,NC,27519,(919) 465-3055,2/19/2010,Restaurant,12357,35.7922636,-78.8481423,Exact,100,1009,1,536.04,183,37,39580,0,90576,,480,
4092015576,TROPICAL SMOOTHIE CAFE,8111-157 CREEDMOOR RD,,RALEIGH,NC,27613,(919) 803-5991,3/3/2010,Restaurant,12358,35.89850708,-78.68248689,Exact,100,2007,2,537.12,183,37,39580,0,91772,,480,
4092015588,IRIS,2110 BLUE RIDGE RD,,RALEIGH,NC,27607,(919) 664-6834,3/24/2010,Restaurant,12360,35.8151091,-78.7178699,Exact,100,1007,1,524.01,183,37,39580,0,92036,,480,
4092015623,SPRING ROLLS,4361 LASSITER AT NORTH HILLS AVE,STE 100,RALEIGH,NC,27609,(919) 783-8180,5/7/2010,Restaurant,12371,35.8368091,-78.6432322,Relaxed,97.33727811,2013,2,526.01,183,37,39580,0,92612,,480,
4092016880,D'S BOTTLE SHOP,13200-115 FALLS OF NEUSE ROAD,,RALEIGH,NC,27614,(984) 232-0355,3/2/2015,Restaurant,12372,35.938157,-78.631847,Exact,100,1011,1,538.06,183,37,39580,0,90164,,480,
4092017299,WENDY'S #6323,2007 NW CARY PKY,,MORRISVILLE,NC,27560-5908,(919) 465-4288,8/26/2016,Restaurant,12381,35.8054005,-78.8123694,Exact,100,1016,1,535.22,183,37,39580,0,90576,,480,
4092017301,ESMERALDA GRILL,748 E CHATHAM ST,SUITE J,CARY,NC,27511,(919) 377-2455,8/26/2016,Restaurant,12382,35.7916098,-78.7651594,Exact,100,2002,2,535.17,183,37,39580,0,90536,,480,
4092017304,WENDY'S #6307,1710 HIGH HOUSE RD,,CARY,NC,27513,(919) 466-0730,8/29/2016,Restaurant,12383,35.792753,-78.8440278,Exact,100,1011,1,536.05,183,37,39580,0,90576,,480,
4092017309,BOTTLEDOG BITES &amp; BREWS,8306 CHAPEL HILL  RD,,CARY,NC,27513,(919) 694-5377,9/8/2016,Restaurant,12384,35.7922489,-78.7761709,Relaxed,97.33727811,1016,1,535.2,183,37,39580,0,90536,,480,
4092021705,EMPIRE EATS CATERING KITCHEN,415 ROYAL ST,,RALEIGH,NC,27607,(919) 600-3688,5/10/2012,Food Stand,12391,35.7936609,-78.6875968,Exact,100,4008,4,514,183,37,39580,0,92612,,480,
4092016180,POOR BOY GENERAL STORE AND GRILL,5804  POOR BOY FARM RD,,KNIGHTDALE,NC,27545,(919) 217-2500,5/4/2012,Restaurant,12392,35.7569953,-78.4482675,Relaxed,97.33727811,2009,2,541.08,183,37,39580,0,91992,,480,
4092016197,JET'S PIZZA #7,6132 FALLS OF NEUSE RD,,RALEIGH,NC,27609,(919) 872-2221,5/25/2012,Restaurant,12394,35.8662789,-78.6187407,Relaxed,97.33727811,1001,1,540.04,183,37,39580,0,92228,,480,
4092016202,Aversboro Restaurant and Sports Bar,1411 AVERSBORO RD,STE 105,GARNER,NC,27529,(919) 779-6661,6/8/2012,Restaurant,12395,35.6937476,-78.6162524,Relaxed,97.33727811,1021,1,528.08,183,37,39580,0,92788,,480,
4092017616,BAD DADDY'S BURGER BAR,9402-103 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(984) 233-5880,5/12/2017,Restaurant,12399,35.90211986,-78.60465019,Exact,100,1000,1,540.11,183,37,39580,0,92228,,480,
4092017630,COCO BONGO,2400 HILLSBOROUGH ST,,RALEIGH,NC,27607,(984) 242-0898,6/14/2017,Restaurant,12402,35.7878099,-78.6670845,Exact,100,3016,3,512,183,37,39580,0,92612,,480,
4092021775,SARKU JAPAN,4325-2056 GLENWOOD AVE,,RALEIGH,NC,27612,(919) 881-1130,1/3/2014,Food Stand,12415,35.83932045,-78.67902228,Exact,100,2020,2,525.05,183,37,39580,0,91548,,480,
4092016535,The Factory,851  W Morgan ST,,RALEIGH,NC,27603,(919) 828-5233,11/1/2013,Restaurant,12419,35.7797739,-78.6551694,Relaxed,97.33727811,1013,1,510,183,37,39580,0,92612,,480,
4092017171,DOMINO'S #8935,2819 WENDELL BLVD,,WENDELL,NC,27591,(919) 365-9192,3/1/2016,Restaurant,12423,35.7956867,-78.380371,Relaxed,97.33727811,3079,3,544.04,183,37,39580,0,91992,,480,
4092017181,COSTCO WHOLESALE #1206 FOOD COURT,1021 PINE PLAZA DR,,APEX,NC,27523,(919) 331-6035,3/14/2016,Restaurant,12424,35.7464106,-78.827267,Exact,100,1016,1,534.18,183,37,39580,0,93984,,480,
4092017178,RALEIGH RAW,7 W HARGETT ST,,RALEIGH,NC,27601,(919) 400-0944,3/14/2016,Restaurant,12425,35.7781024,-78.6395736,Relaxed,97.33727811,1068,1,501,183,37,39580,0,92612,,480,
4092017187,THE 19TH HOLE,1527 TRYON RD,,RALEIGH,NC,27603,(919) 772-9987,4/1/2016,Restaurant,12427,35.73926785,-78.66760063,Exact,100,1003,1,530.09,183,37,39580,0,93200,,480,
4092014670,Golden Dragon,2402-A Hlsborough ST,,RALEIGH,NC,27607,(919) 834-2626,6/27/2006,Restaurant,12430,35.78758374,-78.66706886,Relaxed;Soundex,94.67455621,3016,3,512,183,37,39580,0,92612,,480,
4092030242,PHILLY'S CHEESESTEAKS (WCID #438),520 N WEST ST,,RALEIGH,NC,27602,,6/4/2012,Mobile Food Units,12431,35.7868285,-78.6454185,Relaxed,97.33727811,1031,1,501,183,37,39580,0,92612,,480,
4092017136,Crepe Traditions,2604  Hillsborough  ST,,RALEIGH,NC,27607,(919) 977-0265,1/27/2016,Restaurant,12433,35.7885601,-78.670116,Exact,100,3014,3,512,183,37,39580,0,92612,,480,
4092021943,KANGAROO EXPRESS # 2720823,5801  TRYON  RD,,CARY,NC,27518,(919) 859-5800,2/17/2016,Food Stand,12436,35.7452911,-78.7385021,Exact,100,1086,1,530.03,183,37,39580,0,93200,,480,
4092021944,KANGAROO EXPRESS #2720914,1001 SE CARY PKY,,CARY,NC,27518,(919) 851-6683,2/17/2016,Food Stand,12437,35.7450942,-78.7631044,Exact,100,3011,3,535.05,183,37,39580,0,90536,,480,
4092017138,KANGAROO EXPRESS/SUBWAY #2724280,4402 TEN TEN RD,,CARY,NC,27513,(919) 363-7650,2/25/2016,Restaurant,12438,35.80541,-78.797679,Exact,100,1035,1,535.22,183,37,39580,0,90536,,480,
4092021378,Lowes Foods #190 Produce,930 High House RD,,CARY,NC,27513,(919) 467-4441,4/20/2006,Food Stand,12441,35.7886912,-78.8268732,Exact,100,2013,2,535.23,183,37,39580,0,90536,,480,
4092015508,THAI`S NOODLE,2101 GRACE PARK DR,,MORRISVILLE,NC,27560,(919) 481-3038,10/29/2009,Restaurant,12444,35.8211136,-78.8465233,Relaxed,97.33727811,1075,1,536.07,183,37,39580,0,90576,,480,
4092016468,FIREBIRDS,3200 VILLAGE MARKET PL,,MORRISVILLE,NC,27560,(919) 653-0111,7/26/2013,Restaurant,12445,35.807538,-78.8195343,Relaxed,97.33727811,2043,2,535.22,183,37,39580,0,90576,,480,
4092014604,Eastern China Chinese Restaurant,9585 Chapel Hill Rd,,MORRISVILLE,NC,27560,(919) 319-8998,5/25/2006,Restaurant,12460,35.8045721,-78.8112075,Relaxed,97.33727811,1016,1,535.22,183,37,39580,0,90576,,480,
4092016942,DUNKIN DONUTS BASKIN ROBBINS #342104,2740 NC HWY 55,STE 100,CARY,NC,27519,(919) 303-4334,6/29/2015,Restaurant,12474,35.78559204,-78.87107633,Exact,100,2006,2,534.08,183,37,39580,0,93984,,480,
4092017002,HOOK &amp; CLEAVER MARKET,411 BROAD ST,,FUQUAY-VARINA,NC,27526,(919) 577-3900,8/19/2015,Restaurant,12476,35.5937973,-78.7947615,Relaxed,95.85798817,1043,1,531.05,183,37,39580,0,92056,,480,
4092016918,WENDELL FALLS GROUNDS CAFE,320 VINTAGE POINT LN,,WENDELL,NC,27591,(919) 374-7227,5/11/2015,Restaurant,12486,35.7713255,-78.4291935,Relaxed,97.33727811,3007,3,544.02,183,37,39580,0,91992,,480,
4092014498,TGI Friday`s,4209 Wake Forest RD,,RALEIGH,NC,27609,(919) 872-5542,2/9/2006,Restaurant,12488,35.8391048,-78.6132006,Relaxed,97.33727811,2021,2,527.01,183,37,39580,0,92228,,480,
4092021379,Harris Teeter #69 Produce,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,4/21/2006,Food Stand,12494,35.82500855,-78.70599074,Exact,100,2022,2,525.03,183,37,39580,0,92036,,480,
4092016469,TRA'LI,3107 GRACE PARK  DR,,MORRISVILLE,NC,27560,(919) 651-9083,7/29/2013,Restaurant,12495,35.8211136,-78.8465233,Relaxed,97.33727811,1075,1,536.07,183,37,39580,0,90576,,480,
4092017121,MIKE'S ITALIAN KITCHEN,7144 KNIGHTDALE BLVD,,KNIGHTDALE,NC,27545,(919) 373-8922,12/30/2015,Restaurant,12498,35.7971183,-78.4887506,Relaxed,97.33727811,2000,2,541.15,183,37,39580,0,92792,,6640,36080
4092017150,ARBYS #6768,1500 E WILLIAMS ST,,APEX,NC,27502,(919) 323-0295,2/22/2016,Restaurant,12501,35.7108953,-78.8390451,Relaxed,97.33727811,1001,1,534.2,183,37,39580,0,91524,,480,
4092030290,TAQUERIA LA COSTENA (WCID #537),GREEN LEVEL CHURCH RD,M-F 11am-2pm,MORRISVILLE,NC,27511,(919) 244-0786,10/9/2015,Mobile Food Units,12504,35.758852,-78.780766,Exact,100,3018,3,535.06,183,37,39580,0,90536,,480,
4092017239,3 AMIGO'S,3470 KILDAIRE FARM RD,SUITE 160,CARY,NC,27518,(919) 355-2237,6/14/2016,Restaurant,12511,35.7059591,-78.7956396,Relaxed,97.33727811,1005,1,534.05,183,37,39580,0,93984,,480,
4092016387,THE HAT RACK (RED HAT 9TH FLOOR),100 E DAVIE ST,,RALEIGH,NC,27601,(919) 301-3062,3/13/2013,Restaurant,12513,35.7751817,-78.6376245,Relaxed,97.33727811,1093,1,501,183,37,39580,0,92612,,480,
4092017176,EDWARDS MILL BAR AND GRILL,3201 EDWARDS MILL RD,,RALEIGH,NC,27612-5385,(919) 783-5447,3/14/2016,Restaurant,12521,35.8254675,-78.7067355,Exact,100,2022,2,525.03,183,37,39580,0,92036,,480,
4092014655,Jersey Mike's #3091,2345 TIMBER DR,,GARNER,NC,27529-2586,(919) 779-7827,7/13/2006,Restaurant,12525,35.7022226,-78.6412317,Relaxed,97.33727811,3005,3,528.02,183,37,39580,0,92788,,480,
4092016150,DAIRY QUEEN ORANGE JULIUS,8321 BRIER CREEK PKY,STE 101,RALEIGH,NC,27617,(919) 484-2230,5/4/2012,Restaurant,12529,35.9061222,-78.7838378,Exact,100,2002,2,536.1,183,37,39580,0,90576,,480,
4092017286,NILE CAFE,8204 TRYON WOODS DR,SUITE 111,CARY,NC,27518,(919) 229-4664,7/28/2016,Restaurant,12543,35.7471687,-78.7432141,Exact,100,1040,1,530.03,183,37,39580,0,93200,,480,
4092016668,"SAMI'S SUBS, PIZZA &amp; MORE",6405 WESTGATE RD,STE 103,RALEIGH,NC,27617-4757,(919) 571-8555,4/17/2014,Restaurant,12548,35.9012168,-78.7609246,Exact,100,1011,1,537.24,183,37,39580,0,91772,,480,
4092016681,TASTE OF CHINA,8753 HOLLY SPRINGS  RD,,APEX,NC,27539,(919) 387-8181,4/24/2014,Restaurant,12549,35.6926473,-78.7734589,Relaxed,97.33727811,2019,2,532.01,183,37,39580,0,93200,,480,
4092017022,1887 BISTRO,2610 CATES AVE,,RALEIGH,NC,27695,(919) 513-6046,9/4/2015,Restaurant,12555,35.7846751,-78.677233,Relaxed,97.33727811,1001,1,511.01,183,37,39580,0,92612,,480,
4092015232,BUFFALO WILD WINGS #206,6700 KNIGHTDALE BLVD,,KNIGHTDALE,NC,27545,(919) 217-2559,9/25/2008,Restaurant,12557,35.7964504,-78.5046413,Relaxed,97.33727811,2007,2,541.15,183,37,39580,0,92792,,6640,36080
4092015233,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD,,RALEIGH,NC,27612,(919) 781-9220,9/24/2008,Restaurant,12558,35.8254438,-78.70695573,Exact,100,2022,2,525.03,183,37,39580,0,92036,,480,
4092012119,Target #1104 Cafe,2700 Timber  DR,,GARNER,NC,27529,(919) 772-9065,9/10/1997,Restaurant,12561,35.7153277,-78.638482,Relaxed,97.33727811,1020,1,528.02,183,37,39580,0,92788,,480,
4092017334,FIVE GUYS #1797,1075 PINE PLAZA BLVD,,APEX,NC,27523,(919) 616-0011,9/26/2016,Restaurant,12572,35.7472918,-78.8306586,Relaxed,91.42011834,1016,1,534.18,183,37,39580,0,93984,,480,
4092017337,ROSATI'S,2101-F S MAIN ST,,WAKE FOREST,NC,27587,(919) 488-4294,10/7/2016,Restaurant,12574,35.94802112,-78.53310076,Relaxed,98.99408284,1051,1,542.08,183,37,39580,0,93880,,480,
4092015454,SEQIRUS CAFETERIA,475 GREEN OAKS PKY,,HOLLY SPRINGS,NC,27540,(919) 557-5000,8/21/2009,Restaurant,12576,35.6508244,-78.867191,Exact,100,2034,2,532.07,183,37,39580,0,91524,,480,
4092016987,CARLIE C'S DELI #810,506 W GANNON AVE,,ZEBULON,NC,27579,(919) 269-4111,7/24/2015,Restaurant,12587,35.8213946,-78.3247241,Relaxed,97.33727811,3014,3,543.02,183,37,39580,0,91868,,6640,76220
4092016860,CHICK-N-QUE,420 S. MAIN ST.,,ROLESVILLE,NC,27571,,1/5/2015,Restaurant,12593,35.9173216,-78.4680672,Relaxed,97.33727811,3039,3,542.1,183,37,39580,0,93880,,6640,57640
4092021832,HARRIS TEETER #319 DELI,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-3048,2/13/2015,Food Stand,12595,35.8573719,-78.6797133,Relaxed,97.33727811,2002,2,525.05,183,37,39580,0,91548,,480,
4092017012,CAROLINA SUSHI &amp; ROLL,5951-107 POYNER VILLAGE PKY,,RALEIGH,NC,27616,(919) 981-5835,8/28/2015,Restaurant,12597,35.863033,-78.535615,Exact,100,1016,1,541.04,183,37,39580,0,92228,,480,
4092030288,THE CORNER VENEZUELAN FOOD (WCID #539),7500 RAMBLE WAY,,RALEIGH,NC,27616,,9/4/2015,Mobile Food Units,12598,35.8763083,-78.537512,Relaxed,97.33727811,1002,1,541.04,183,37,39580,0,92228,,480,
4092015211,TGI Friday's #2175,1100 TIMBER  DR E,,GARNER,NC,27529,(919) 779-1935,9/2/2008,Restaurant,12602,35.6888454,-78.5786113,Relaxed,97.33727811,4008,4,528.08,183,37,39580,0,92788,,480,
4092017536,MCDONALDS #29233 BRIER CREEK WALMART,10050 GLENWOOD AVE,,RALEIGH,NC,27617,(919) 957-8404,3/13/2017,Restaurant,12609,35.9122374,-78.7779122,Exact,100,1015,1,537.17,183,37,39580,0,91772,,480,
4092017547,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD,SUITE 120,MORRISVILLE,NC,27560,(919) 377-1058,3/9/2017,Restaurant,12610,35.8087291,-78.8148571,Exact,100,2039,2,535.22,183,37,39580,0,90576,,480,
4092017537,ALBARAKA GRILL,3815 HILLSBOROUGH ST,,RALEIGH,NC,27607,(919) 758-8118,2/23/2017,Restaurant,12611,35.7941882,-78.6896852,Exact,100,2011,2,524.01,183,37,39580,0,92612,,480,
4092022010,SPROUTS #540 PRODUCE,9414 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(919) 326-2530,3/14/2017,Food Stand,12613,35.90223036,-78.60452651,Exact,100,1000,1,540.11,183,37,39580,0,92228,,480,
4092017190,THE FALCON'S NEST AT ST. AUGUSTINE,1315 OAKWOOD AVE,,RALEIGH,NC,27601,(919) 821-7646,3/28/2016,Restaurant,12635,35.7882905,-78.6191555,Relaxed,97.33727811,1002,1,506,183,37,39580,0,92612,,480,
4092017032,LOS TRES MAGUEYES,995 AIRPORT BLVD,,MORRISVILLE,NC,27560,(919) 465-0217,9/22/2015,Restaurant,12640,35.8596432,-78.8202073,Exact,100,1016,1,536.09,183,37,39580,0,90576,,480,
4092016565,BOJANGLES #49,9919 FAYETTEVILLE ST,,RALEIGH,NC,27603,(919) 557-6843,11/12/2013,Restaurant,12643,35.6341315,-78.7141586,Relaxed,94.08284024,2008,2,531.1,183,37,39580,0,92056,,480,
4092014557,KFC #J120100,1221 New Bern AVE,,RALEIGH,NC,27610,(919) 828-7460,4/24/2006,Restaurant,12644,35.7801346,-78.6212134,Relaxed,97.33727811,2037,2,506,183,37,39580,0,92612,,480,
4092014587,18 Seaboard,18 Seaboard AVE,Ste. 100,RALEIGH,NC,27604,(919) 861-4318,5/10/2006,Restaurant,12647,35.7894318,-78.6394017,Relaxed,97.33727811,1027,1,504,183,37,39580,0,92612,,480,
4092016936,BURGER 21,14220 BRADFORD GREEN SQUARE,,CARY,NC,27519,(919) 462-0900,6/1/2015,Restaurant,12661,35.7932577,-78.8455848,Relaxed,97.33727811,1011,1,536.05,183,37,39580,0,90576,,480,
4092016933,BIRYANI XPRX,748-A E CHATHAM ST,,CARY,NC,27511,(919) 377-1801,5/26/2015,Restaurant,12662,35.79157241,-78.76514156,Relaxed,98.99408284,2002,2,535.17,183,37,39580,0,90536,,480,
4092016952,MILANO PIZZA,186 WAKELON ST,,ZEBULON,NC,27597-2403,(919) 269-4488,6/12/2015,Restaurant,12665,35.8322893,-78.318584,Relaxed,97.33727811,2041,2,543.02,183,37,39580,0,91868,,6640,76220
4092015448,CICI`S PIZZA,1007 BEAVER CREEK COMMONS DR,,APEX,NC,27502,(919) 249-6448,8/11/2009,Restaurant,12672,35.7437437,-78.8723862,Relaxed,97.33727811,1037,1,534.15,183,37,39580,0,93984,,480,
4092017305,WENDY'S #6334,8000 Pooler AVE,,RALEIGH,NC,27617,(919) 293-1814,9/1/2016,Restaurant,12679,35.9125496,-78.7830778,Exact,100,1088,1,536.1,183,37,39580,0,90576,,480,
4092016473,STARBUCKS #75937,500 Fayetteville ST,,RALEIGH,NC,27601,(919) 334-9894,8/16/2013,Restaurant,12686,35.7735979,-78.6399746,Relaxed,97.33727811,1110,1,501,183,37,39580,0,92612,,480,
4092160078,UNIVERSAL HEALTH CARE FUQUAY-VARINA DINING,410 S JUDD PKY,,FUQUAY-VARINA,NC,27526,(919) 577-0421,7/30/2013,Institutional Food Service,12687,35.5804283,-78.7853115,Relaxed,97.63313609,2017,2,531.07,183,37,39580,0,92056,,480,
4092021395,Anton Airfood Commissary Kitchen,1025 Airside DR,Suite 2101,RALEIGH,NC,27623,(919) 840-0506,7/10/2006,Food Stand,12691,35.859066,-78.790232,Exact,100,1023,1,9801,183,37,39580,0,90576,,480,
4092021850,EL RINCONCITO,1105 WALNUT ST,SUITE FC8,CARY,NC,27511,(919) 378-9696,5/13/2015,Food Stand,12700,35.7738509,-78.7593119,Exact,100,2007,2,535.16,183,37,39580,0,90536,,480,
4092030282,GRANDOTES TACO GRILL (wcid #530),1025 BLUE RIDGE RD,,RALEIGH,NC,27607,,6/1/2015,Mobile Food Units,12701,35.7956753,-78.7122898,Relaxed,97.33727811,1061,1,524.01,183,37,39580,0,92036,,480,
4092030207,TACOS CAMPA (WCID #353),18 W THIRD ST,,WENDELL,NC,27591,(919) 365-0069,3/13/2009,Mobile Food Units,12704,35.781513,-78.3706851,Relaxed,97.33727811,2016,2,544.02,183,37,39580,0,91992,,480,
4092015379,LA MEXICANITA #2,225 N ARENDELL AVE,,ZEBULON,NC,27597-2603,(919) 269-2235 ext. 6,3/3/2009,Restaurant,12705,35.8227307,-78.31406,Relaxed,97.33727811,4003,4,543.02,183,37,39580,0,91868,,6640,76220
4092015939,SAN JOSE MEXICAN RESTAURANT,5811 POYNER VILLAGE  PKY,,RALEIGH,NC,27616,(919) 790-1919,4/20/2011,Restaurant,12707,35.8642862,-78.5689584,Relaxed,97.33727811,1049,1,540.15,183,37,39580,0,92228,,480,
4092016865,CROSSTOWN PUB,140 E. CHATHAM STREET,,CARY,NC,27511,(919) 650-2853,1/29/2015,Restaurant,12714,35.787132,-78.7798062,Exact,100,4006,4,535.17,183,37,39580,0,90536,,480,
4092016902,BRAVOS PIZZERIA,9 N MAIN ST,,WENDELL,NC,27591,(919) 365-6065,3/18/2015,Restaurant,12717,35.7812962,-78.370208,Relaxed,97.33727811,2016,2,544.02,183,37,39580,0,91992,,480,
4092110111,Carver Elementary Lunchroom,291 LILES DEAN RD,,WENDELL,NC,27591-9034,(919) 365-2674,7/20/1998,Public School Lunchrooms,12723,35.7906798,-78.3866408,Relaxed,97.33727811,3007,3,544.04,183,37,39580,0,91992,,480,
4092030328,BRACHI-LE PETIT ROLL (WCID #419),656 MAYWOOD AVE,,RALEIGH,NC,27603,,4/20/2017,Mobile Food Units,12728,35.761647,-78.6570938,Relaxed,97.33727811,1035,1,545,183,37,39580,0,92612,,480,
4092017600,THE LOCAL @ ALLSCRIPTS,305 CHURCH AT NORTH HILLS ST,,RALEIGH,NC,27609,(919) 329-1902,5/5/2017,Restaurant,12731,35.8350616,-78.6357265,Relaxed,97.33727811,2005,2,526.02,183,37,39580,0,92612,,480,
4092016248,BIDA MANDA,222 S BLOUNT ST,,RALEIGH,NC,27601,(919) 829-9999,8/28/2012,Restaurant,12735,35.7772621,-78.636924,Relaxed,97.33727811,1066,1,501,183,37,39580,0,92612,,480,
4092021889,FOOD LION #2504 PRODUCE,1030-125 N ROGERS LN,,RALEIGH,NC,27610,(919) 792-0321,10/6/2015,Food Stand,12750,35.7916797,-78.54836892,Relaxed,98.99408284,3013,3,541.06,183,37,39580,0,92792,,480,
4092021959,Las Carolinas Grocery &amp; Grill,4905 Guy RD,,CLAYTON,NC,27520,(919) 359-0089,5/17/2016,Food Stand,12752,35.6770413,-78.5217969,Relaxed,97.33727811,2087,2,528.07,183,37,39580,0,92788,,480,
4092017229,CAFE SAGE @HOLIDAY INN CARY,5630 DILLARD DR,,CARY,NC,27518,(919) 851-1220,5/26/2016,Restaurant,12753,35.7555335,-78.7362787,Exact,100,1032,1,530.03,183,37,39580,0,93200,,480,
4092017026,N. C. BAGEL CAFE &amp; DELI,3108 GRACE PARK DR,,MORRISVILLE,NC,27560,(919) 469-2777,12/19/2015,Restaurant,12755,35.8211136,-78.8465233,Relaxed,97.33727811,1075,1,536.07,183,37,39580,0,90576,,480,
